track_popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
53,0.646,0.927,6,-3.925,0.368,0.0428,0,0.306,0.605,98.389,224627
49,0.646,0.854,1,-2.773,0.459,0.0311,0.0032,0.0505,0.577,159.876,171000
68,0.646,0.709,5,-6.005,0.0381,0.00925,0.00031,0.115,0.281,80.504,159150
25,0.646,0.575,4,-7.448,0.0331,0.213,0.00001,0.34,0.667,96.333,258893
49,0.646,0.406,5,-15.616,0.0264,0.159,0.00114,0.27,0.895,113.708,191773
57,0.646,0.531,7,-10.785,0.0671,0.528,0.0133,0.0836,0.655,172.02,209867
12,0.646,0.857,10,-5.2,0.0582,0.0649,0.0896,0.12,0.77,138.004,204262
27,0.646,0.728,6,-13.836,0.0412,0.079,0.00526,0.124,0.801,126.695,180747
1,0.646,0.724,11,-5.383,0.0237,0.0531,0.00059,0.0597,0.328,103.394,265587
38,0.646,0.531,7,-10.785,0.0671,0.528,0.0133,0.0836,0.655,172.02,209867
62,0.646,0.882,6,-5.648,0.0346,0.143,0.00001,0.335,0.908,120.837,257093
66,0.646,0.813,6,-5.29,0.0288,0.00178,0.00002,0.144,0.821,112.115,173493
31,0.646,0.666,1,-12.691,0.0465,0.125,0.00002,0.062,0.73,109.175,255827
67,0.646,0.851,8,-4.22,0.0662,0.00618,0,0.629,0.333,129.918,208396
15,0.646,0.813,8,-7.803,0.0419,0.52,0.00944,0.0625,0.967,141.691,151373
33,0.646,0.548,9,-8.879,0.0298,0.421,0,0.096,0.194,130.11,270000
59,0.646,0.692,8,-6.051,0.0396,0.0868,0.00042,0.153,0.532,100.021,139250
44,0.646,0.848,11,-4.296,0.0821,0.0374,0.00000,0.13,0.265,104.919,172933
33,0.646,0.828,10,-4.642,0.0375,0.122,0.00002,0.162,0.63,108.006,170740
46,0.646,0.792,1,-5.679,0.0661,0.0108,0,0.587,0.37,105.052,148986
43,0.646,0.769,8,-5.467,0.0312,0.0197,0,0.142,0.739,127.026,202794
24,0.646,0.695,7,-7.239,0.05,0.139,0.00064,0.0987,0.297,146.973,226000
59,0.646,0.81,2,-6.482,0.141,0.0959,0.00003,0.266,0.361,95.985,264680
69,0.646,0.865,6,-4.215,0.0983,0.269,0.00000,0.11,0.762,191.954,217093
37,0.646,0.81,2,-6.482,0.141,0.0959,0.00003,0.266,0.361,95.985,264680
0,0.646,0.81,2,-6.482,0.141,0.0959,0.00003,0.266,0.361,95.985,264680
77,0.646,0.795,9,-3.293,0.0976,0.0319,0,0.267,0.796,89.99,210960
38,0.646,0.867,2,-4.468,0.27,0.103,0,0.163,0.892,88.241,225333
0,0.646,0.603,7,-13.096,0.0288,0.00363,0.887,0.0691,0.96,125.582,503360
60,0.646,0.795,9,-3.293,0.0976,0.0319,0,0.267,0.796,89.99,210960
0,0.646,0.828,7,-5.642,0.053900000000000003,0.246,0.00004,0.494,0.429,126.004,234286
51,0.646,0.683,0,-8.517,0.274,0.33,0.00003,0.624,0.668,76.886,352373
75,0.646,0.77,2,-6.596,0.226,0.00249,0,0.0715,0.681,99.165,236133
60,0.646,0.549,1,-6.515,0.0704,0.1,0.00002,0.12,0.241,127.994,198442
0,0.646,0.837,5,-9.621,0.0456,0.078,0.768,0.0597,0.781,131.054,435508
7,0.646,0.629,8,-10.775,0.0427,0.00426,0.277,0.122,0.173,109.013,283067
62,0.646,0.6,9,-6.569,0.458,0.231,0,0.0794,0.811,192.082,223973
46,0.646,0.699,9,-8.122,0.0669,0.0397,0.00003,0.154,0.53,91.44,323133
49,0.646,0.409,0,-14.908,0.051,0.0122,0,0.179,0.63,119.723,317133
46,0.646,0.843,2,-7.246,0.114,0.329,0.00002,0.194,0.729,77.084,96600
0,0.646,0.564,7,-5.396,0.0832,0.00685,0.108,0.291,0.48,143.957,277667
67,0.646,0.335,3,-9.915,0.247,0.626,0.0000,0.107,0.419,167.927,92093
30,0.646,0.667,1,-11.705,0.0402,0.00141,0.322,0.0626,0.708,120.028,180928
51,0.646,0.35,8,-11.539,0.0486,0.665,0.00012,0.0472,0.552,80.882,167067
0,0.646,0.277,9,-12.914,0.0555,0.635,0.00022,0.105,0.466,109.084,235387
24,0.646,0.98,4,-2.341,0.0941,0.0009,0.644,0.656,0.406,130.009,228923
32,0.646,0.99,11,-1.978,0.0808,0.00055,0.844,0.0998,0.382,128.064,154219
65,0.646,0.631,8,-10.748,0.0436,0.00462,0.288,0.122,0.167,109.02,283067
49,0.646,0.83,0,-8.398,0.0395,0.21,0.836,0.115,0.137,124.009,240000
51,0.646,0.902,7,-6.505,0.0428,0.0004,0.906,0.0663,0.293,125.001,279188
11,0.646,0.96,6,-5.623,0.047,0.00088,0.914,0.352,0.757,124.997,217920
21,0.646,0.945,2,-4.107,0.0669,0.00015,0.86,0.0657,0.0959,128.013,263535
21,0.646,0.803,5,-5.389,0.0538,0.0599,0.785,0.419,0.562,120.039,230500
15,0.646,0.976,5,-1.772,0.316,0.0636,0.231,0.666,0.237,149.994,184000
38,0.646,0.904,7,-5.871,0.0538,0.00056,0.745,0.0947,0.364,127.947,177209
0,0.646,0.867,9,-5.215,0.0512,0.0148,0.00375,0.347,0.41,146.011,224225
0,0.646,0.799,0,-4.705,0.0996,0.00432,0.00007,0.41,0.264,127.969,208140
40,0.646,0.958,4,-2.04,0.198,0.034,0.00002,0.133,0.0662,127.803,165117
74,0.646,0.823,2,-4.123,0.0394,0.213,0,0.322,0.418,128.035,227267
75,0.646,0.644,2,-6.763,0.031,0.0243,0,0.0888,0.251,99.999,221520
21,0.646,0.945,2,-4.107,0.0669,0.00015,0.86,0.0657,0.0959,128.013,263535
65,0.646,0.979,4,-5.312,0.101,0.0199,0.776,0.38,0.091,124.066,182671
38,0.646,0.904,7,-5.871,0.0538,0.00056,0.745,0.0947,0.364,127.947,177209
82,0.647,0.726,3,-4.389,0.0552,0.157,0,0.0844,0.767,114.996,198996
47,0.647,0.624,9,-8.446,0.0451,0.025,0.056,0.0616,0.477,115.002,243091
76,0.647,0.795,1,-3.548,0.0372,0.0635,0,0.188,0.409,127.992,192402
49,0.647,0.721,4,-8.918,0.0341,0.0755,0.121,0.169,0.546,109.967,377973
37,0.647,0.325,0,-13.512,0.0278,0.409,0.00050,0.126,0.0961,138.007,241853
76,0.647,0.795,1,-3.548,0.0372,0.0635,0,0.188,0.409,127.992,192402
80,0.647,0.514,8,-10.05,0.0593,0.0655,0,0.398,0.387,79.974,240693
55,0.647,0.792,10,-6.391,0.0504,0.16,0,0.0624,0.351,122.432,184705
79,0.647,0.822,5,-4.662,0.183,0.219,0,0.0908,0.962,160.019,232720
54,0.647,0.822,5,-4.662,0.183,0.219,0,0.0908,0.962,160.019,232720
76,0.647,0.795,1,-3.548,0.0372,0.0635,0,0.188,0.409,127.992,192402
27,0.647,0.596,1,-6.991,0.038,0.0168,0.801,0.132,0.173,125.038,238840
60,0.647,0.534,4,-5.439,0.0279,0.011,0.00025,0.104,0.673,96.98,187720
54,0.647,0.198,8,-12.563,0.0777,0.114,0.867,0.0979,0.272,80.01,108125
31,0.647,0.613,5,-8.241,0.0441,0.0106,0.00008,0.648,0.27,130.042,166154
46,0.647,0.86,11,-5.765,0.0433,0.0133,0.0002,0.136,0.785,117.97,270507
53,0.647,0.435,0,-8.933,0.0422,0.0884,0.944,0.233,0.72,90.02,153373
57,0.647,0.0668,10,-17.098,0.0571,0.865,0.9,0.0983,0.279,77.002,137727
38,0.647,0.65,8,-9.943,0.0735,0.813,0.108,0.292,0.232,79.942,215955
51,0.647,0.468,0,-10.87,0.157,0.649,0.00119,0.157,0.216,68.033,225787
47,0.647,0.686,3,-4.518,0.0827,0.309,0.00000,0.315,0.544,179.795,213701
36,0.647,0.193,6,-17.181,0.0529,0.0274,0.867,0.0974,0.262,170.535,304467
80,0.647,0.514,8,-10.05,0.0593,0.0655,0,0.398,0.387,79.974,240693
31,0.647,0.751,10,-10.782,0.368,0.0138,0.00001,0.068,0.718,173.783,326160
0,0.647,0.673,5,-5.992,0.176,0.172,0,0.223,0.527,179.971,224000
33,0.647,0.533,10,-13.254,0.337,0.227,0,0.3,0.376,150.103,162493
29,0.647,0.647,5,-6.549,0.131,0.379,0,0.103,0.437,168.317,188248
80,0.647,0.514,8,-10.05,0.0593,0.0655,0,0.398,0.387,79.974,240693
41,0.647,0.795,11,-5.28,0.0701,0.34,0,0.384,0.51,154.939,151742
23,0.647,0.579,0,-9.796,0.0439,0.0323,0,0.0909,0.558,160.059,198609
0,0.647,0.484,9,-9.76,0.0595,0.0339,0,0.0496,0.436,139.847,199161
24,0.647,0.762,2,-5.856,0.0287,0.0599,0.00000,0.0705,0.93,89.837,141600
24,0.647,0.762,2,-5.856,0.0287,0.0599,0.00000,0.0705,0.93,89.837,141600
13,0.647,0.764,0,-7.802,0.0366,0.81,0.00078,0.333,0.804,98.666,185067
73,0.647,0.582,10,-9.538,0.0755,0.41,0.00000,0.0715,0.915,167.396,146480
57,0.647,0.69,6,-8.657,0.0454,0.0224,0,0.147,0.682,117.514,233573
77,0.647,0.729,5,-6.251,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627
10,0.647,0.805,4,-6.269,0.0279,0.00789,0.00211,0.168,0.707,114.638,200667
33,0.647,0.872,9,-2.847,0.0273,0.00095,0.44,0.597,0.853,131.02,199973
24,0.647,0.762,2,-5.856,0.0287,0.0599,0.00000,0.0705,0.93,89.837,141600
50,0.647,0.75,8,-5.577,0.0515,0.296,0,0.137,0.425,99.972,180000
27,0.647,0.94,7,-3.897,0.0516,0.0205,0.00003,0.622,0.361,123.993,159677
67,0.647,0.81,2,-5.804,0.0521,0.0658,0.00236,0.237,0.648,108.011,172222
37,0.647,0.829,7,-8.584,0.107,0.0233,0.204,0.159,0.086,121.989,186642
9,0.647,0.451,8,-9.075,0.0748,0.487,0.00000,0.105,0.48,147.847,232893
30,0.647,0.874,0,-6.069,0.0865,0.136,0.0000,0.146,0.745,104.643,220714
8,0.647,0.676,1,-5.727,0.166,0.0891,0,0.377,0.437,175.956,212347
80,0.647,0.514,8,-10.05,0.0593,0.0655,0,0.398,0.387,79.974,240693
39,0.647,0.724,11,-5.571,0.0853,0.162,0,0.103,0.688,178.009,248530
19,0.647,0.876,8,-5.065,0.0463,0.283,0.00000,0.235,0.784,82.987,218013
69,0.647,0.732,2,-5.846,0.0891,0.0846,0,0.597,0.548,67.295,222529
67,0.647,0.676,8,-6.025,0.0862,0.0909,0.0227,0.0947,0.41,164.51,193767
33,0.647,0.75,1,-7.758,0.0863,0.238,0.00003,0.189,0.235,100.975,221309
64,0.647,0.868,0,-6.427,0.105,0.0876,0.124,0.129,0.803,121.822,242240
49,0.647,0.721,4,-8.918,0.0341,0.0755,0.121,0.169,0.546,109.967,377973
4,0.647,0.299,8,-11.836,0.0632,0.605,0.00006,0.0685,0.157,120.043,267226
8,0.647,0.71,0,-4.692,0.029,0.00097,0.703,0.0777,0.268,110.059,217493
0,0.647,0.81,5,-4.779,0.0857,0.032,0.00000,0.418,0.608,87.975,210559
0,0.647,0.305,6,-8.88,0.097,0.6,0,0.202,0.382,118.229,209133
0,0.647,0.328,6,-12.065,0.0323,0.737,0.00001,0.13,0.395,120.73,140307
23,0.647,0.901,5,-4.785,0.0573,0.0209,0.806,0.367,0.158,127.95,195468
76,0.647,0.795,1,-3.548,0.0372,0.0635,0,0.188,0.409,127.992,192402
41,0.647,0.991,9,-3.143,0.0517,0.0586,0.0159,0.0808,0.801,125.062,153663
0,0.647,0.812,8,-5.934,0.0676,0.161,0.00000,0.213,0.529,145.053,190345
13,0.647,0.96,6,-5.772,0.0617,0.00197,0.00101,0.281,0.777,125.016,360960
35,0.647,0.827,8,-4.163,0.0519,0.0158,0.00021,0.429,0.573,102.017,217981
54,0.647,0.822,5,-4.662,0.183,0.219,0,0.0908,0.962,160.019,232720
30,0.647,0.881,3,-4.222,0.0447,0.00447,0.00012,0.144,0.463,125.986,348560
0,0.647,0.95,11,-3.703,0.134,0.00797,0.00118,0.152,0.239,128.001,252880
76,0.647,0.795,1,-3.548,0.0372,0.0635,0,0.188,0.409,127.992,192402
35,0.648,0.945,10,-5.733,0.0654,0.00143,0.422,0.0449,0.409,124.978,302510
53,0.648,0.647,5,-9.842,0.116,0.135,0,0.8,0.895,88.988,210559
47,0.648,0.349,4,-10.809,0.0843,0.673,0,0.0959,0.121,84.055,163387
66,0.648,0.727,0,-3.791,0.142,0.229,0,0.17,0.689,160.024,175067
53,0.648,0.647,5,-9.842,0.116,0.135,0,0.8,0.895,88.988,210559
18,0.648,0.785,7,-5.414,0.165,0.0561,0,0.148,0.943,160.02,219200
12,0.648,0.699,1,-5.89,0.0296,0.031,0,0.119,0.371,105.05,178286
12,0.648,0.931,1,-3.15,0.181,0.00937,0,0.752,0.744,153.649,213067
62,0.648,0.736,8,-7.948,0.0385,0.0444,0.00014,0.171,0.378,103.027,239465
0,0.648,0.971,1,-4.052,0.0419,0.016,0.00087,0.153,0.97,131.973,289151
62,0.648,0.755,0,-7.901,0.03,0.0141,0.00025,0.225,0.607,126.341,294587
14,0.648,0.635,1,-8.91,0.0319,0.00344,0.373,0.152,0.741,106.063,340200
58,0.648,0.947,4,-6.617,0.0369,0.0114,0.0567,0.105,0.602,113.255,245360
53,0.648,0.311,6,-10.847,0.0358,0.913,0.00007,0.112,0.327,90.946,195561
39,0.648,0.762,4,-5.116,0.0667,0.0441,0,0.127,0.581,87.969,226973
55,0.648,0.75,0,-3.248,0.0335,0.0609,0.00000,0.104,0.556,105.03,242035
2,0.648,0.733,9,-7.803,0.0306,0.108,0.00473,0.113,0.752,96.003,230693
62,0.648,0.75,0,-3.248,0.0335,0.0609,0.00000,0.104,0.556,105.03,242035
65,0.648,0.936,0,-4.745,0.0762,0.085,0.00001,0.482,0.566,120.708,248880
51,0.648,0.217,7,-14.142,0.252,0.853,0.604,0.107,0.528,85.999,114500
61,0.648,0.54,7,-7.129,0.053900000000000003,0.351,0.759,0.0951,0.249,154.021,138759
49,0.648,0.595,11,-8.165,0.326,0.1,0,0.167,0.225,85.468,192560
26,0.648,0.713,9,-4.696,0.855,0.184,0,0.145,0.627,196.558,175853
60,0.648,0.85,6,-4.248,0.0561,0.123,0.00035,0.0529,0.567,170.061,208667
19,0.648,0.833,6,-5.083,0.0533,0.169,0,0.0787,0.475,114.053,189474
66,0.648,0.759,6,-4.315,0.306,0.0142,0,0.648,0.518,85.996,324307
11,0.648,0.661,11,-5.027,0.195,0.121,0.00000,0.12,0.813,113.363,305962
46,0.648,0.908,0,-4.624,0.0463,0.122,0,0.341,0.741,140.03,172400
61,0.648,0.525,9,-9.213,0.0241,0.466,0.0000,0.165,0.724,98.131,314840
62,0.648,0.755,0,-7.901,0.03,0.0141,0.00025,0.225,0.607,126.341,294587
45,0.648,0.701,4,-7.775,0.0254,0.0287,0.00582,0.161,0.66,114.002,249760
38,0.648,0.452,7,-8.653,0.0476,0.688,0.00001,0.328,0.507,87.593,289033
55,0.648,0.951,7,-1.565,0.233,0.527,0,0.0707,0.966,165.364,216503
48,0.648,0.433,7,-10.655,0.0311,0.669,0.00077,0.125,0.349,109.951,244208
17,0.648,0.888,5,-4.668,0.0578,0.289,0,0.127,0.767,103.98,207115
62,0.648,0.736,8,-7.948,0.0385,0.0444,0.00014,0.171,0.378,103.027,239465
74,0.648,0.846,0,-6.731,0.0424,0.199,0.00000,0.0803,0.815,160.075,343413
78,0.648,0.752,7,-4.13,0.133,0.315,0,0.201,0.405,178.228,198053
11,0.648,0.661,11,-5.027,0.195,0.121,0.00000,0.12,0.813,113.363,305962
78,0.648,0.752,7,-4.13,0.133,0.315,0,0.201,0.405,178.228,198053
51,0.648,0.712,4,-8.184,0.0341,0.203,0,0.24,0.451,94.971,212213
11,0.648,0.661,11,-5.027,0.195,0.121,0.00000,0.12,0.813,113.363,305962
83,0.648,0.661,11,-5.027,0.195,0.121,0.00000,0.12,0.813,113.363,305962
68,0.648,0.785,7,-5.414,0.165,0.0561,0,0.148,0.943,160.02,219200
40,0.648,0.847,4,-6.523,0.378,0.0827,0,0.811,0.907,89.825,376721
38,0.648,0.45,8,-9.298,0.0562,0.118,0.00042,0.132,0.478,170.014,137316
66,0.648,0.759,6,-4.315,0.306,0.0142,0,0.648,0.518,85.996,324307
5,0.648,0.608,8,-5.16,0.0587,0.0835,0,0.105,0.488,126.12,190643
68,0.648,0.785,7,-5.414,0.165,0.0561,0,0.148,0.943,160.02,219200
36,0.648,0.369,3,-8.941,0.0342,0.404,0.00004,0.0817,0.306,108.487,303800
11,0.648,0.709,11,-7.88,0.0521,0.0466,0.0537,0.0632,0.688,99.887,293373
22,0.648,0.452,2,-10.563,0.136,0.729,0.00001,0.139,0.362,169.847,225867
30,0.648,0.893,1,-7.418,0.0859,0.00457,0.0305,0.283,0.853,100.014,177600
52,0.648,0.3,3,-14.74,0.0498,0.623,0.00000,0.125,0.294,99.989,285747
31,0.648,0.688,8,-8.751,0.0335,0.052,0.87,0.113,0.121,114.995,239888
0,0.648,0.973,6,-4.392,0.0872,0.00064,0.656,0.133,0.223,127.95,279375
41,0.648,0.891,11,-3.464,0.0655,0.00009,0.497,0.105,0.183,128.002,203438
66,0.648,0.741,7,-6.655,0.313,0.00351,0,0.0932,0.238,106.001,246322
0,0.648,0.891,11,-3.464,0.0655,0.00009,0.497,0.105,0.183,128.002,203438
36,0.648,0.912,1,-3.464,0.117,0.0154,0.00021,0.488,0.262,128.111,157500
0,0.648,0.897,8,-2.057,0.193,0.0453,0,0.114,0.86,162.014,179053
68,0.648,0.785,7,-5.414,0.165,0.0561,0,0.148,0.943,160.02,219200
0,0.648,0.81,6,-5.798,0.064,0.0348,0.00026,0.271,0.548,100.044,228868
0,0.648,0.973,6,-4.392,0.0872,0.00064,0.656,0.133,0.223,127.95,279375
30,0.648,0.708,0,-2.243,0.0447,0.0167,0.0167,0.215,0.153,128.048,180000
0,0.648,0.84,7,-5.441,0.0376,0.00554,0.196,0.058,0.42,126.977,457294
24,0.648,0.857,5,-3.53,0.112,0.0206,0.00000,0.808,0.52,126.981,166299
6,0.648,0.981,0,-2.235,0.168,0.00489,0.804,0.193,0.309,127.993,268359
46,0.649,0.821,10,-4.952,0.0472,0.017,0.00035,0.0655,0.394,125.977,203968
81,0.649,0.716,8,-5.371,0.0349,0.0863,0.00003,0.135,0.163,99.988,205947
32,0.649,0.856,8,-2.745,0.181,0.127,0,0.0702,0.892,171.884,199440
58,0.649,0.862,6,-3.903,0.0487,0.0218,0,0.066,0.594,128.051,279423
45,0.649,0.782,0,-5.859,0.0635,0.127,0,0.11,0.323,102.023,155968
59,0.649,0.955,8,-7.817,0.0388,0.0941,0.00899,0.108,0.83,132.993,229627
21,0.649,0.831,5,-6.556,0.0702,0.0443,0.383,0.0712,0.363,126.982,287581
74,0.649,0.815,3,-3.796,0.0415,0.00125,0.00004,0.671,0.765,126.03,230747
81,0.649,0.716,8,-5.371,0.0349,0.0863,0.00003,0.135,0.163,99.988,205947
32,0.649,0.889,0,-2.959,0.132,0.0177,0.0000,0.0907,0.299,123.99,168856
81,0.649,0.453,6,-7.28,0.085,0.627,0,0.116,0.431,99.183,181891
55,0.649,0.792,9,-3.505,0.043,0.00364,0.00003,0.104,0.235,128.032,352969
74,0.649,0.815,3,-3.796,0.0415,0.00125,0.00004,0.671,0.765,126.03,230747
69,0.649,0.718,0,-6.593,0.0261,0.143,0.0713,0.124,0.718,101.034,274093
0,0.649,0.835,9,-6.545,0.066,0.0116,0.00989,0.0865,0.298,121.019,218525
58,0.649,0.873,6,-6.099,0.484,0.375,0.159,0.154,0.848,125.424,137143
44,0.649,0.441,10,-8.665,0.0312,0.957,0.964,0.115,0.406,89.964,160040
43,0.649,0.473,1,-9.827,0.12,0.862,0.35,0.101,0.779,172.026,160044
43,0.649,0.38,4,-12.245,0.257,0.498,0.011,0.0997,0.412,120.112,161442
40,0.649,0.944,2,-4.518,0.0485,0.0158,0.00004,0.161,0.489,126.059,219745
56,0.649,0.973,6,-4.391,0.0882,0.00064,0.662,0.133,0.221,127.951,279375
27,0.649,0.95,1,-4.812,0.171,0.154,0.0668,0.323,0.506,88.503,291227
53,0.649,0.772,11,-5.332,0.133,0.717,0.00305,0.103,0.0294,109.973,219749
43,0.649,0.659,11,-7.916,0.162,0.14,0,0.119,0.147,144.075,155009
39,0.649,0.956,2,-4.261,0.0677,0.017,0.0666,0.226,0.287,150.077,183312
72,0.649,0.538,0,-9.793,0.0918,0.0483,0.401,0.0928,0.355,160.075,150000
81,0.649,0.453,6,-7.28,0.085,0.627,0,0.116,0.431,99.183,181891
59,0.649,0.885,1,-2.012,0.106,0.0722,0.00008,0.101,0.719,134.932,270222
63,0.649,0.679,2,-12.515,0.0316,0.464,0.00121,0.339,0.971,126.867,220573
40,0.649,0.944,2,-4.518,0.0485,0.0158,0.00004,0.161,0.489,126.059,219745
63,0.649,0.679,2,-12.515,0.0316,0.464,0.00121,0.339,0.971,126.867,220573
64,0.649,0.425,4,-9.811,0.0267,0.378,0.0013,0.108,0.651,107.383,304926
68,0.649,0.896,10,-2.704,0.056,0.00032,0.00001,0.102,0.924,90.009,278707
40,0.649,0.667,10,-9.852,0.0643,0.391,0.00030,0.416,0.7,179.969,192993
20,0.649,0.713,7,-5.308,0.121,0.0819,0,0.0744,0.807,92.914,198085
74,0.649,0.502,5,-4.368,0.0437,0.286,0,0.166,0.695,87,202040
50,0.649,0.264,9,-9.899,0.28,0.727,0,0.292,0.424,121.815,241186
32,0.649,0.258,1,-13.442,0.0363,0.74,0,0.0799,0.372,90.937,189053
0,0.649,0.906,1,-3.935,0.0427,0.00874,0,0.906,0.93,128.068,216867
74,0.649,0.502,5,-4.368,0.0437,0.286,0,0.166,0.695,87,202040
81,0.649,0.716,8,-5.371,0.0349,0.0863,0.00003,0.135,0.163,99.988,205947
42,0.649,0.648,2,-12.679,0.0458,0.00187,0.0925,0.106,0.822,118.782,397000
40,0.649,0.804,8,-7.293,0.252,0.00116,0.00811,0.106,0.686,182.188,196507
24,0.649,0.918,6,-3.396,0.322,0.156,0,0.115,0.802,92.073,224000
57,0.649,0.536,5,-8.804,0.132,0.492,0,0.184,0.513,78.935,245773
58,0.649,0.558,4,-5.675,0.425,0.206,0.00000,0.156,0.15,75.087,177339
73,0.649,0.493,11,-7.645,0.11,0.586,0.00017,0.0667,0.277,104.542,231964
0,0.649,0.572,11,-7.455,0.147,0.00277,0.00010,0.094,0.346,151.794,188671
68,0.649,0.589,2,-6.237,0.0558,0.00845,0,0.108,0.151,159.073,244827
35,0.649,0.805,7,-10.53,0.0455,0.0465,0.00000,0.123,0.64,104.968,320507
45,0.649,0.445,6,-7.13,0.029,0.134,0.00001,0.116,0.335,123.767,281867
57,0.649,0.536,5,-8.804,0.132,0.492,0,0.184,0.513,78.935,245773
73,0.649,0.531,4,-8.335,0.0363,0.457,0,0.249,0.488,78.946,258133
3,0.649,0.514,10,-7.448,0.045,0.076,0.00001,0.182,0.233,52.654,164051
28,0.649,0.459,9,-8.767,0.369,0.164,0.00003,0.0426,0.352,127.407,323909
15,0.649,0.608,7,-9.08,0.027,0.288,0,0.318,0.331,100.005,159554
73,0.649,0.493,11,-7.645,0.11,0.586,0.00017,0.0667,0.277,104.542,231964
44,0.649,0.879,6,-7.086,0.0581,0.00938,0.00011,0.0723,0.598,123.991,172258
30,0.649,0.939,7,-3.195,0.243,0.156,0.00266,0.872,0.346,127.933,178053
29,0.649,0.924,1,-3.422,0.0557,0.00065,0.299,0.101,0.691,128.02,162656
50,0.649,0.816,6,-7.034,0.0432,0.0137,0.00020,0.328,0.253,134.989,176000
60,0.649,0.887,10,-2.782,0.0651,0.00084,0.49,0.295,0.427,128.04,217784
17,0.649,0.977,7,-0.449,0.208,0.00492,0.00005,0.0563,0.131,130.038,164481
60,0.649,0.887,10,-2.782,0.0651,0.00084,0.49,0.295,0.427,128.04,217784
57,0.649,0.99,11,-1.888,0.112,0.00074,0.328,0.0626,0.208,127.964,211875
38,0.649,0.82,4,-3.812,0.0558,0.121,0,0.0771,0.349,128.096,186094
12,0.649,0.936,1,-3.542,0.045,0.00599,0.0141,0.379,0.482,128.01,212542
56,0.649,0.973,6,-4.391,0.0882,0.00064,0.662,0.133,0.221,127.951,279375
0,0.649,0.99,11,-1.888,0.112,0.00074,0.328,0.0626,0.208,127.964,211875
27,0.649,0.821,10,-4.952,0.0472,0.017,0.00035,0.0655,0.394,125.977,203968
21,0.649,0.811,4,-8.166,0.254,0.0857,0.00739,0.519,0.265,128.052,157597
21,0.649,0.82,4,-3.812,0.0558,0.121,0,0.0771,0.349,128.096,186094
81,0.649,0.716,8,-5.371,0.0349,0.0863,0.00003,0.135,0.163,99.988,205947
59,0.649,0.885,1,-2.012,0.106,0.0722,0.00008,0.101,0.719,134.932,270222
2,0.649,0.966,4,-7.179,0.0731,0.0542,0.00249,0.461,0.257,129.969,171431
12,0.649,0.985,4,-6.625,0.0479,0.0025,0.556,0.0245,0.694,122.999,204876
0,0.649,0.787,9,-6.942,0.0393,0.0513,0.577,0.122,0.501,127.993,322535
0,0.649,0.935,0,-2.739,0.0574,0.318,0.00361,0.321,0.662,126.994,230886
56,0.649,0.973,6,-4.391,0.0882,0.00064,0.662,0.133,0.221,127.951,279375
0,0.649,0.784,6,-4.266,0.0325,0.00568,0.00047,0.0878,0.289,127.985,282041
24,0.649,0.711,5,-5.725,0.0656,0.114,0.00006,0.384,0.797,150.006,172734
45,0.649,0.82,4,-3.812,0.0558,0.121,0,0.0771,0.349,128.096,186094
19,0.649,0.976,1,-3.147,0.217,0.00153,0.225,0.383,0.153,128.042,270015
27,0.649,0.979,8,-2.023,0.0819,0.00162,0.00054,0.364,0.184,131.954,169096
69,0.65,0.833,1,-4.672,0.0359,0.0803,0,0.0833,0.725,123.976,189052
34,0.65,0.819,4,-3.811,0.0551,0.117,0,0.0772,0.351,128.09,186094
10,0.65,0.82,5,-10.9,0.0356,0.0655,0.00274,0.215,0.757,135.982,215973
40,0.65,0.855,6,-4.007,0.0673,0.00614,0.775,0.0351,0.679,123.986,181940
49,0.65,0.878,9,-4.768,0.0451,0.148,0,0.0499,0.781,120.001,214773
75,0.65,0.594,7,-6.374,0.0492,0.161,0,0.133,0.416,145.944,179577
5,0.65,0.951,11,-5.465,0.0729,0.232,0,0.979,0.727,96.032,170449
79,0.65,0.736,6,-5.84,0.229,0.0513,0,0.235,0.612,159.174,226160
79,0.65,0.736,6,-5.84,0.229,0.0513,0,0.235,0.612,159.174,226160
26,0.65,0.812,0,-4.355,0.0296,0.404,0.00059999999999999995,0.424,0.521,113.999,227600
47,0.65,0.903,11,-5.045,0.0381,0.00026,0.156,0.905,0.545,119.998,201040
79,0.65,0.736,6,-5.84,0.229,0.0513,0,0.235,0.612,159.174,226160
2,0.65,0.463,10,-8.9,0.0416,0.348,0.00085,0.0822,0.222,135.115,217400
26,0.65,0.493,3,-8.786,0.0633,0.622,0.00111,0.119,0.489,163.977,239053
5,0.65,0.333,1,-9.949,0.0548,0.2,0.00015,0.125,0.349,72,234427
58,0.65,0.598,11,-6.081,0.262,0.606,0,0.613,0.265,130.955,208790
3,0.65,0.665,9,-11.259,0.0372,0.0526,0.00001,0.13,0.593,115.51,254267
63,0.65,0.801,8,-2.178,0.0694,0.117,0.00023,0.347,0.356,124.123,268813
5,0.65,0.831,6,-5.399,0.23,0.00064,0,0.38,0.641,82.5,224373
0,0.65,0.496,10,-10.311,0.189,0.0185,0,0.138,0.382,166.002,196994
42,0.65,0.888,7,-5.089,0.322,0.659,0.00005,0.105,0.34,91.955,157040
47,0.65,0.661,11,-7.186,0.266,0.00993,0.00001,0.294,0.173,94.914,173600
